UPRN,Single_Line_Address,Postcode,Local_Authority_District,Longitude,Latitude,Planned,OCC Comment,Building Type,Building Use,Connectivity,Is Main?,Area (m²)
10033004308,"NEW BARN COURT, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1542539,51.6128506,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
200001747611,"OLD BARN, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1538799,51.612767,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
200001747612,"PLUS FOUR, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1551129,51.6132524,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
200001747613,"PORCH COTTAGE, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1555236,51.6129137,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
10033004267,"ROSE COTTAGE, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1541806,51.6121307,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896074,"THE GRANARY, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1534637,51.6124956,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
10033004309,"TICKLEBELLY LODGE, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PX",OX10 0PX,South_Oxfordshire,-1.1533318,51.6127271,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896089,"IDEN HOUSE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PY",OX10 0PY,South_Oxfordshire,-1.1562066,51.6126848,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
10033004310,"THE DOCTOR BACH CENTRE (MOUNT VERNON) LTD, BAKERS LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0PZ",OX10 0PZ,South_Oxfordshire,-1.1555046,51.6139386,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
10093775981,"GRIFFEN HOUSE, DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QA",OX10 0QA,South_Oxfordshire,-1.1556123,51.6144883,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896098,"THE MANSE, DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QA",OX10 0QA,South_Oxfordshire,-1.1558871,51.6142148,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884081,"1 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1566386,51.6143154,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884090,"10-11, DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1565161,51.6146922,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884091,"12 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1562716,51.6146365,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884092,"14 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1560415,51.6145809,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884093,"15 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1560863,51.6145003,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884094,"16 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1562234,51.6142971,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884095,"17 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1562534,51.6142314,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884082,"2 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1567252,51.614316,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884083,"3 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1568262,51.6143257,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884084,"4 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.15694,51.6144165,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884085,"5 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1569098,51.6144882,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884086,"6 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1568796,51.6145599,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884087,"7 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1568638,51.6146317,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884088,"8 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1568768,51.6147127,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120884089,"9 DATCHET GREEN, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QB",OX10 0QB,South_Oxfordshire,-1.1568467,51.6147755,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896079,"BELL FORGE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1571205,51.6155867,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896082,"BRIGHTWOOD, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1584522,51.6146357,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896083,"BURLEIGH HOUSE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1567666,51.6150017,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896084,"EBEES COTTAGE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1577813,51.6142247,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896085,"FORGE HOUSE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1571958,51.6154254,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896087,"HARLYN, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1571873,51.6151016,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896090,"LANGTON HOUSE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1574833,51.6139348,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896091,"LAUREL BANK, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1575787,51.6142412,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
10033018334,"MAPLE HOUSE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1581385,51.6145935,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896093,"PEAR TREES, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1573686,51.6146713,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896094,"POUND COTTAGE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1571481,51.6148765,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120883286,"REDSTONES, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1575387,51.6145013,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896097,"SUN COTTAGE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1575224,51.6145525,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120883285,"WYCHGATE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.157347,51.6146201,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896103,"WYCHWOOD, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QD",OX10 0QD,South_Oxfordshire,-1.1589003,51.6146283,Unconfirmed commercial plans,None,Residential Accommodation,Unknown,Standalone,false,21.448
100120896086,"ARBOUR RISE, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QE",OX10 0QE,South_Oxfordshire,-1.1565138,51.6155913,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896080,"BELMONT, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QE",OX10 0QE,South_Oxfordshire,-1.156771,51.6149637,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896088,"HIGH BANKS, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QE",OX10 0QE,South_Oxfordshire,-1.1566515,51.6151787,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896096,"SPRINGFIELDS, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QE",OX10 0QE,South_Oxfordshire,-1.1565749,51.6154119,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
100120896102,"WOODLANDS, BELL LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QE",OX10 0QE,South_Oxfordshire,-1.1565909,51.6153311,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Standalone,true,650.157
10033009683,"ALLSORTS PLAYGROUP, BRIGHTWELL C OF E PRIMARY SCHOOL, GREENMERE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QH",OX10 0QH,South_Oxfordshire,-1.1606865,51.6147198,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120884473,"31 GREENMERE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QQ",OX10 0QQ,South_Oxfordshire,-1.1611565,51.6160292,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120884474,"32 GREENMERE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QQ",OX10 0QQ,South_Oxfordshire,-1.161041,51.6160284,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120884475,"33 GREENMERE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QQ",OX10 0QQ,South_Oxfordshire,-1.1608101,51.6160177,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120884476,"34 GREENMERE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QQ",OX10 0QQ,South_Oxfordshire,-1.1606801,51.6160168,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120884477,"35 GREENMERE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QQ",OX10 0QQ,South_Oxfordshire,-1.1604348,51.616006,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896306,"2 ROSEMEAD, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QR",OX10 0QR,South_Oxfordshire,-1.1616487,51.6166193,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100121301240,"BUTTON & LOOP COTTAGE, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QR",OX10 0QR,South_Oxfordshire,-1.1619236,51.616727,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896329,"LITTLE THATCH, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QR",OX10 0QR,South_Oxfordshire,-1.1616376,51.6169002,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
10033002314,"LONGWAYS, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QT",OX10 0QT,South_Oxfordshire,-1.1644317,51.6170056,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896312,"BIRCHWOOD, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1646471,51.6170701,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896319,"DOWNS VIEW, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1657967,51.617393,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896322,"HARLEQUIN HOUSE, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1654234,51.6172734,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896325,"HOME FARM, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1660846,51.617449,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100121301215,"LILACS, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1648342,51.6171074,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896347,"NORFORD, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1652079,51.617209,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896344,"SPRINGFIELD, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1663159,51.6182239,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100120896346,"SWINGLETREES COTTAGE, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.16561,51.6173377,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
10033002313,"WINDLE, HIGH ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0QU",OX10 0QU,South_Oxfordshire,-1.1650211,51.6171537,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
10033009856,"SPENCERS, DIDCOT ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RA",OX10 0RA,South_Oxfordshire,-1.1668985,51.6148022,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
100121301371,"WILMINGTON, DIDCOT ROAD, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RA",OX10 0RA,South_Oxfordshire,-1.1670306,51.6146863,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
10033003965,"ASHLEIGH, OLD NURSERY LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RB",OX10 0RB,South_Oxfordshire,-1.1666225,51.614466,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,349.455
10033003962,"BEAUCHAMP GRANGE, OLD NURSERY LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RB",OX10 0RB,South_Oxfordshire,-1.1658878,51.6155773,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,End-Connected,true,147.671
10033003963,"NORTH VIEW HOUSE, OLD NURSERY LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RB",OX10 0RB,South_Oxfordshire,-1.1664321,51.6150327,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,End-Connected,true,147.671
10033003964,"ORCHARD COTTAGE, OLD NURSERY LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RB",OX10 0RB,South_Oxfordshire,-1.1665692,51.614647,Unconfirmed commercial plans,None,Commercial Activity: Retail|Residential Accommodation,Commercial Activity: Retail|Residential Accommodation,Multi-Connected,true,205.423
10033003966,"WOODLEYS COTTAGE, OLD NURSERY LANE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RB",OX10 0RB,South_Oxfordshire,-1.1663142,51.6143755,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,30.085
10033004240,"ARDMAY, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1483864,51.6099669,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,End-Connected,true,147.671
10033010852,"BEECHWOOD HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1484927,51.6112322,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,End-Connected,true,147.671
10033004239,"CEDARS, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1481507,51.6102169,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004230,"COOMBE HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.149443,51.6109774,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033012096,"ELMSWELL HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1492737,51.6113557,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004237,"GREEN ACRE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1479697,51.6106292,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004232,"GREENHOW, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1475096,51.6113038,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033019335,"HAWTHORN HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1480582,51.6110749,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004231,"HUDSON HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1490327,51.6109336,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,End-Connected,true,147.671
10033004242,"LARK RISE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1485723,51.6100671,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004238,"LODGE COTTAGE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1485793,51.6104628,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004235,"PEACOCK COTTAGE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1483427,51.6107578,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033019334,"ROWAN HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1477821,51.6111995,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004233,"SLADE END COTTAGE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1483904,51.6105244,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004243,"SLADE END FARM, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1494227,51.6101542,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,35.009
10033004241,"SLADE END HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1492555,51.6106026,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10033012095,"THORNDON HOUSE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1488625,51.6115867,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10033004229,"TRIANGLE COTTAGE, SLADE END, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RD",OX10 0RD,South_Oxfordshire,-1.1499007,51.61085,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10095369566,"1 GILBERTS GROVE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RE",OX10 0RE,South_Oxfordshire,-1.1654853,51.6153687,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10095369567,"2 GILBERTS GROVE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RE",OX10 0RE,South_Oxfordshire,-1.1651081,51.6152418,Unconfirmed commercial plans,None,Residential Accommodation,Residential Accommodation,Multi-Connected,false,30.085
10095369568,"3 GILBERTS GROVE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RE",OX10 0RE,South_Oxfordshire,-1.1653272,51.614817,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10095369569,"4 GILBERTS GROVE, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RE",OX10 0RE,South_Oxfordshire,-1.1659132,51.6148674,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
100121301246,"ACORN HOUSE, SOTWELL STREET, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RG",OX10 0RG,South_Oxfordshire,-1.1515263,51.6119677,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
200002889745,"EAST HOUSE, SOTWELL STREET, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RG",OX10 0RG,South_Oxfordshire,-1.1534262,51.6115258,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10033004268,"GLENWOOD HOUSE, SOTWELL STREET, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RG",OX10 0RG,South_Oxfordshire,-1.1530647,51.6123385,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10033017891,"HONEYSUCKLE BARN, SOTWELL STREET, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RG",OX10 0RG,South_Oxfordshire,-1.1526603,51.6123356,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
10033017892,"KITE HOUSE, SOTWELL STREET, BRIGHTWELL-CUM-SOTWELL, WALLINGFORD, OX10 0RG",OX10 0RG,South_Oxfordshire,-1.1525196,51.6121368,Unconfirmed commercial plans,None,Commercial Activity: Retail,Commercial Activity: Retail,Multi-Connected,true,112.091
